sentimen, Tweet
['0'],"['congratulations', 'to', 'you', 'madame', 'ed', 'wishing', 'you', 'the', 'best', 'in', 'your', 'new', 'assignment']"
['0'],"['rt', 'if', 'vogue', 'knows', 'the', 'assignment', 'then', 'ellemen', 'understands', 'the', 'situation', '#…']"
['-1'],"['masih', 'banyak', 'matkul', 'yang', 'belum', 'keluar', 'nilainya', 'hadow', 'pa', 'dosen', 'bu', 'dosen', 'ayo', 'up', 'dulu']"
['1'],"['glad', 'you', 'understood', 'the', 'assignment', 'in', 'future', 'support', 'your', 'local', 'team', 'they', 'would', 'appreciate', 'you', 'more']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['bebal', 'dan', 'tidak', 'peduli', 'ternyata', 'lebih', 'buruk', 'daripada', 'bodoh', 'been', 'in', 'both', 'situations', 'this', 'semester', 'in', 'terms', 'of', 'group', 'assignment', 'orang', 'bodoh', 'tapi', 'mau', 'dan', 'niat', 'meluangkan', 'waktu', 'buat', 'diajarin', 'serta', 'ada', 'struggle', 'itu', 'jauh', 'lebih', 'kooperatif']"
['1'],"['rt', 'he', 'knew', 'the', 'assignment', '…']"
['1'],"['tetangga', 'sebelah', 'rumahku', 'dosen', 'di', 'salah', 'satu', 'univ', 'swasta', 'kaya', 'raya', 'banget', 'mobilnya', 'selalu', 'update', 'yg', 'terbaru', 'bilang', 'ke', 'mahasiswa', 's2nya', 'jangan', 'terlalu', 'mengejar', 'angka', 'kejarlah', 'passionmu', 'btw', 'beliau', 'punya', 'tambak', 'berhektar-hektar', 'dan', 'bisnis', 'ekspor', 'rumput', 'laut', 'ke', 'korea']"
['0'],"['it', 'dosen’t', 'appears', 'so']"
['0'],"['kalo', 'kamu', 'punya', 'temen', 'yng', 'bs', 'dipercayaa', 'buat', 'buka', 'akun', 'sia', 'mu', 'gpp', 'minta', 'temen', 'tp', 'kl', 'ga', 'ada', 'tanya', 'ke', 'dosen', 'sopan', 'ya']"
['0'],"['rt', 'ya', 'memang', 'lebih', 'penting', 'bayar', 'buzzer', 'institusi', 'dari', 'pada', 'tukin', 'dosen']"
['0'],"['rt', 'important', 'guys', 'please', 'help', 'me', 'with', 'my', 'assignment', 'reagrding', 'animation', 'in', 'this', 'google', 'form', 'survey', 'it', 'has', '13', 'questions', 't…']"
['-1'],"['gua', 'kadang', 'bingung', 'sm', 'penilaian', 'dosen', 'tp', 'kalo', 'minta', 'transparasi', 'nilai', 'malah', 'banyak', 'kali', 'omongannya']"
['=1'],"['dimaksud', 'tuh', '0', '5', 'bukan', '50', 'kena', 'mental', 'gak', 'luh', 'iya', 'lah', 'anjing', 'ini', 'si', 'anjing', 'ini', 'ga', 'terima', 'nilai', 'dia', 'entah', 'bener', 'kayak', 'pic', 'kedua', 'dia', 'blg', 'b', 'entah', 'd/e', 'kita', 'sekelas', 'udh', 'nyerbu', 'karna', 'permasalahan', 'ketua', 'kelas', 'pc', 'ke', 'dosen', 'karna', 'dia', 'ribut', 'di', 'grup', 'kelas', 'minta', 'ketua', 'kls']"
['=1'],"['najis', 'bgt', 'najis', 'najis', 'najis', 'cuihhh', 'kelas', 'gue', 'ngulang', '1', 'matkul', 'yg', 'dosen', 'nya', 'emng', 'kiler', 'gara', 'gara', '2', 'bocah', 'tai', 'ga', 'terima', 'nilai', 'b', 'pdhl', 'kita', 'sekelas', 'udh', 'pada', 'b', 'jg', 'sukur', 'anjing', 'jdi', 'sistem', 'dosen', 'ini', 'sblm', 'uts', 'uas', 'ada', 'quiz', 'minimal', 'bgt', 'lu', 'jwb', '2', 'udh', 'aman', '2', 'ini', 'udh', 'gabungan', 'sblm', 'uas', 'uts']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['0'],"['rt', 'ui', 'habis', 'nilai', 'dan', 'ip', 'keluar', 'mending', 'ulas', 'dosen', 'lu', 'di', 'rating', 'nya', 'anonim']"
['0'],"['feeling', 'stuck', 'with', 'your', 'assignments', 'class', 'kicking', 'my', 'ass', 'pay', 'assignment', 'online', 'exams', 'anyone', 'good', 'at', 'pay', 'essay', 'online', 'classes', 'programming', 'someone', 'write', 'essay', 'due', 'term', 'paper', 'math', 'lab', 'report', 'powerpoint', 'dm', 'whatsapp']"
['0'],"['feeling', 'stuck', 'with', 'your', 'assignments', 'class', 'kicking', 'my', 'ass', 'pay', 'assignment', 'online', 'exams', 'anyone', 'good', 'at', 'pay', 'essay', 'online', 'classes', 'programming', 'someone', 'write', 'essay', 'due', 'term', 'paper', 'math', 'lab', 'report', 'powerpoint', 'dm', 'whatsapp']"
['0'],"['rt', 'alasan', 'pemerintah', 'meniadakan', 'tunjangan', 'kinerja', 'dosen', 'pemerintahan', 'prabowo', 'subianto', 'meniadakan', 'tunjangan', 'kinerja', 'dosen', 'yang…']"
['0'],"['any', 'task', 'due', 'today', 'in', 'need', 'of', 'any', 'assignment', 'help', 'dm', 'for', 'hw', 'due', 'assignment', 'class', 'math', 'xl', 'math', 'aleks']"
['0'],"['rt', 'gq', 'editor-nim', 'definitely', 'understands', 'the', 'assignment']"
['0'],"['rt', 'if', 'vogue', 'knows', 'the', 'assignment', 'then', 'ellemen', 'understands', 'the', 'situation', '#…']"
['0'],"['rt', 'the', 'new', 'assignment', 'to', 'all', 'the', 'leaders', 'of', 'mt', 'kenya', 'is', 'to', 'fight', 'gachagua', 'in', 'every', 'way', 'before', 'his', 'highly', 'awaited', 'declara…']"
['0'],"['need', 'help', 'with', 'the', 'following', 'assignments']"
['-1'],"['rt', 'anjg', 'bgt', 'dosen', 'gak', 'jelas', 'dosen', 'dzolim', 'bgt', 'seangkatan', 'nilai', 'uts', 'yang', 'aslinya', '90an', 'keatas', 'tapi', 'malah', 'di', 'inputnya', 'under', '…']"
['0'],"['biaya', 'kuliah', 'dinaikin', 'tunjangan', 'dosen', 'ditiadakan', 'bener²', 'upaya', 'pembodohan', 'massal', 'yg', 'sistematis']"
['0'],"['contact', 'us', 'for', 'the', 'best', 'assignment', 'and', 'essay', 'help', 'services']"
['0'],"['client', 'satisfaction', 'our', 'greatest', 'goal', 'dm', 'for', 'assignment-']"
['0'],"['rt', 'ya', 'memang', 'lebih', 'penting', 'bayar', 'buzzer', 'institusi', 'dari', 'pada', 'tukin', 'dosen']"
['0'],"['any', 'task', 'due', 'today', 'in', 'need', 'of', 'any', 'assignment', 'help', 'dm', 'for', 'hw', 'due', 'assignment', 'class', 'math', 'xl', 'math', 'aleks']"
['-1'],"['kita', 'balas', 'di', 'evaluasi', 'dosen']"
['0'],"['there', 'are', 'multiple', 'messages', 'in', 'this', 'one', 'simple', 'one', 'each', 'can', 'relate', 'based', 'on', 'personal', 'views', 'and', 'orientation', 'it', 'is', 'a', 'tough', 'assignment', 'with', 'snakes', 'all', 'around', 'a', 'common', 'place', 'in', 'politics', 'in', 'entire', 'world', 'but', 'the', 'message', 'for', 'the', 'population', 'of', 'j&amp', 'k', 'is', 'be', 'watchful']"
['0'],"['nah', 'bro', 'y', 'business', 'studies', 'teacher', 'was', 'my', 'type', 'to', 'the', 'teeth', 'we', 'connected', 'bro', 'so', 'i', 'had', 'a', 'business', 'assignment', 'everyone', 'had', 'to', 'explain', 'it', 'in', 'front', 'of', 'the', 'class', 'bro', 'thank', 'god', 'i', 'talk', 'to', 'much', 'and', 'watch', 'tv', 'and', 'experience', 'bro', 'i', 'killed', 'it', 'it', 'wa', 'ms', 'about', 'canada']"
['-1'],"['bukan', 'skripsi', 'sih', 'tapi', 'jurnal', 'gue', 'yang', 'ternyata', 'lolos', 'publish', 'di', 'salah', 'satu', 'platform', 'jurnal', 'berbayar', 'ajaa', 'ternyata', 'diupload', 'atas', 'nama', 'dosen', 'gue', 'dan', 'nama', 'gue', 'cuma', 'sbg', '‘pembantu’', 'alhasil', 'fee', 'nya', 'pun', 'masuknya', 'ke', 'rek', 'dosen', 'gue']"
['-1'],"['kalau', 'dosen', 'mungkin', 'auto', 'e', 'ya']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['-1'],"['rewel', 'bgt', 'base', 'unsoed', 'dapet', 'b', 'aja', 'kek', 'dapet', 'apa', 'mahasiswa', 'rese', 'yg', 'minta', 'transparasi', 'nilai', 'krn', 'dpt', 'b', 'ini', 'jg', 'sempet', 'disinggung', 'sm', 'dosen', 'waktu', 'itu', 'dan', 'gw', 'setuju', 'sm', 'yg', 'dosen', 'tsb', 'bilangin']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['0'],"['jends', 'aku', 'kan', 'lagi', 'gak', 'di', 'pwt', 'tapi', 'penasaran', 'sama', 'nilai', 'uas/uts', 'soalnya', 'ngaruh', 'bgt', 'ke', 'ipk', 'kan', 'menurut', 'kalian', 'mending', 'minta', 'tolong', 'orang', 'loginin', 'akun', 'ku', 'atau', 'tanya', 'tranparantasi', 'nilai', 'ke', 'dosen', 'maaf', 'byk', 'tny']"
['0'],"['rt', 'kompas', 'menerbitkan', 'opini', 'yang', 'membalas', 'tulisan', 'saya', 'tentang', 'guru', 'badut', 'oleh', 'ganda', 'febri', 'kurniawan', 'dosen', 'fisip', 'univers…']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['1'],"['rt', 'el', 'salvador', 'understands', 'the', 'assignment']"
['-1'],"['rt', 'jangan', 'sedih', 'kak', '2017', 'penelitian', 'gue', 'sama', '3', 'temen', 'gue', 'di', 'ambil', 'dan', 'di', 'ganti', 'jadi', 'nama', 'kaprodi', 'dan', 'dosen', 'dosen', 'buat', 'kem…']"
['0'],"['this', 'should', 'be', 'considered', 'a', 'potato', 'post', 'new', 'assignment']"
['1'],"['mantap', 'kaya', 'dosen']"
['0'],"['kakastart', 'palang', 'ng', '2nd', 'sem', 'sabay', '4', 'quiz', 'agad', 'sabay', 'tambak', 'ng', 'activities', 'at', 'assignment', 'hahahahahaha']"
['-1'],"['season', '0+1', '60k', 'points', '=', '240', 'nc', 'season', '2', '125k', '=', '11', 'nc', 'total', '=251', 'nc', 'what', 'is', 'this', 'stupid', 'assignment', 'you', 'should', 'reconsider', 'the', 'allocation', 'it', 'is', 'an', 'unfair', 'allocation']"
['0'],"['rt', 'on', 'a', 'scale', 'of', '1-10', 'how', 'likely', 'are', 'you', 'to', 'start', 'your', 'assignment', '10', 'minutes', 'before', 'the', 'deadline']"
['-1'],"['trs', 'jg', 'pas', 'ujian', 'padahal', 'hasil', 'akhirnya', 'sama', 'dan', 'kita', 'sekelas', 'ngerjain', 'bareng', 'karena', 'kesepakatan', 'sm', 'dosen', 'begitu', 'soalnya', 'lumayan', 'susah', 'btw', 'ini', 'praktek', 'tp', 'nilainya', 'beda', 'gw', 'dpt', 'b', 'temen', 'gw', 'a']"
['0'],"['rt', 'when', 'abdulrahman', 'abdulrazaq', 'moves', 'opposition', 'and', 'blind', 'critics', 'must', 'get', 'busy', 'it’s', 'a', 'compulsory', 'assignment', 'etiri', 'nkan…']"
['0'],"['rt', 'when', 'abdulrahman', 'abdulrazaq', 'moves', 'opposition', 'and', 'blind', 'critics', 'must', 'get', 'busy', 'it’s', 'a', 'compulsory', 'assignment', 'etiri', 'nkan', 'nka…']"
['0'],"['rt', 'what’s', 'this', '1', 'self-outing', 'mi6', 'agent', 'as', 'opposed', 'to', 'asset', 'or', '‘officer’', 'hamish', 'de', 'breton', 'gordon', 'whose', 'mi6', 'assignment…']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'important', 'guys', 'please', 'help', 'me', 'with', 'my', 'assignment', 'reagrding', 'animation', 'in', 'this', 'google', 'form', 'survey', 'it', 'has', '13', 'questions', 't…']"
['-1'],"['rt', 'anjg', 'bgt', 'dosen', 'gak', 'jelas', 'dosen', 'dzolim', 'bgt', 'seangkatan', 'nilai', 'uts', 'yang', 'aslinya', '90an', 'keatas', 'tapi', 'malah', 'di', 'inputnya', 'under', '…']"
['0'],"['rt', 'kasih', 'au', 'yang', 'abang', 'nya', 'dosen', 'adek', 'mahasiswa', 'dong', 'tkb']"
['1'],"['got', 'exactly', '2', 'weeks', 'before', 'my', 'assignment', 'submission', 'deadline', 'not', 'making', 'the', 'same', 'mistake', 'of', 'procrastinating', 'this', 'time', 'and', 'this', 'time', 'i', 'gotta', 'respond', 'to', 'and', 'act', 'on', 'the', 'feedback', 'from', 'my', 'prev', 'assignment', 'or', 'i', 'm', 'going', 'to', 'lose', 'marks', 'this', 'time', 'uni', 'struggle', 'eh']"
['0'],"['rt', 'if', 'vogue', 'knows', 'the', 'assignment', 'then', 'ellemen', 'understands', 'the', 'situation', '#…']"
['1'],"['rt', 'ralph', 'lauren', 'understood', 'the', 'assignment', 'squirrel', 'in', 'sweater', '=', 'perfection']"
['1'],"['rt', 'kebanyakan', 'dosen', 'ngasih', 'nilai', 'tinggi', 'karena', 'gak', 'mau', 'menyulitkan', 'mahasiswanya', 'nanti', 'kalo', 'nyari', 'kerja', 'lanjut', 'kuliah', 'dl…']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['-1'],"['rt', 'lords', 'will', 'i', 'only', 'have', 'to', 'complete', 'this', 'part', 'of', 'my', 'assignment', 'one', 'time', 'there', 's', 'no', 'benefit', 'in', 'me', 'going', 'six', 'feet', 'under…']"
['0'],"['rt', 'b', 'chive', 'unreleased', 'behind', 'submitting', 'the', 'mission', 'assignment', '“it’s', 'a+”', '#', '#', '…']"
['0'],"['tanya', 'dosen']"
['0'],"['we', 'handle', '•']"
['0'],"['rt', 'only', 'him', 'understand', 'the', 'assignment']"
['0'],"['rt', 'nak', 'kerja', 'jadi', 'mudah', 'adik-adik', 'yang', 'tengah', 'study', 'tak', 'yah', 'pening', 'kepala', 'dah', 'nak', 'cari', 'journal', 'untuk', 'assignment']"
['0'],"['100', 'year', 's', 'assignment', 'for', 'ifeanyi', 'enter', 'ur', 'papa', 'swimming', 'pool']"
['0'],"['when', 'abdulrahman', 'abdulrazaq', 'moves', 'opposition', 'and', 'blind', 'critics', 'must', 'get', 'busy', 'it’s', 'a', 'compulsory', 'assignment']"
['0'],"['we', 'handle', '•']"
['0'],"['bwat', 'pak', 'dosen']"
['-1'],"['what', 'is', 'this', 'stupid', 'assignment', 'from', 'now', 'on', 'i', 'will', 'stop', 'working', 'on', 'this', 'node']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['0'],"['rt', 'alasan', 'pemerintah', 'meniadakan', 'tunjangan', 'kinerja', 'dosen', 'pemerintahan', 'prabowo', 'subianto', 'meniadakan', 'tunjangan', 'kinerja', 'dosen', 'yang…']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['we', 'handle', '•']"
['1'],"['rt', 'ralph', 'lauren', 'understood', 'the', 'assignment', 'squirrel', 'in', 'sweater', '=', 'perfection']"
['0'],"['serius', 'nanya', 'trus', 'aku', 'ngapain', 'lagi', 'ya', 'ini', 'dah', 'beres', 'sidang', 'selain', 'revisi', 'which', 'i', 'will', 'do', 'soalnya', 'ini', 'perlu', 'diskusi', 'sm', 'dosen', 'lagi']"
['-1'],"['kadang', 'gw', 'ngerasa', 'penilaian', 'dosen', 'ga', 'adil', 'soalnya', 'temen', 'gw', 'ngerjain', 'tugas', 'isinya', 'kebanyakan', 'yapping', 'ga', 'menjawab', 'inti', 'pertanyaan', 'dosen', 'tp', 'nilainya', 'lebih', 'bagus', 'drpd', 'gw', 'pernah', 'liat', 'dan', 'pas', 'kerkeljg', 'dia', 'tipe', 'yg', 'begitu', 'atau', 'emg', 'blio', 'suka', 'yg', 'isinya', 'banyak', 'wasweswosnya', 'ya']"
['0'],"['rt', 'if', 'vogue', 'knows', 'the', 'assignment', 'then', 'ellemen', 'understands', 'the', 'situation']"
['-1'],"['right', 'now', 'i', 'm', 'writing', 'an', 'assignment', 'lol', 'so', 'many', 'long', 'questions', 'and', 'answers']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['-1'],"['lahhh', 'dosen', 'tolol']"
['-1'],"['bener', 'pdhl', 'pure', 'mau', 'blajar', 'bhs', 'gratis', 'jd', 'akalinnya', 'cari', 'native', 'cwek', 'tapi', 'syukurnya', 'aku', 'udh', '2x', 'ktm', 'dosen', 'jd', 'bnrn', 'kayak', 'belajar', '&amp', 'malah', 'dpt', 'tambahan', 'kelas', 'dr', 'dia', 'wkwk', 'semua', 'sesuai', 'goals', 'kita', 'sih', 'aku', 'native', 'indo', 'dia', 'dan', 'sebaliknya', 'dan', 'pernah', 'dpt', 'kerjaan', 'jg', 'dr', 'sini', 'wkwk']"
['0'],"['look', 'i', 'do', 'love', 'leonardo', 's', 'opening', 'but', 'raph', 'got', 'somethin', 'somethin', 'u', 'know', 'divulge', 'your', 'assignment', 'in', 'kind', 'knave']"
['-1'],"['rt', 'chiasoh', 'oii', 'faham', 'tak', 'assignment', 'nii', 'first', 'game', 'just', 'errors', 'everywhere', 'tak', 'solid', 'tactic', 'and', 'shots']"
['-1'],"['chiasoh', 'oii', 'faham', 'tak', 'assignment', 'nii', 'first', 'game', 'just', 'errors', 'everywhere', 'tak', 'solid', 'tactic', 'and', 'shots']"
['1'],"['as', 'a', 'woman', 'please', 'invest', 'in', 'your', 'personal', 'development', 'you', 'will', 'be', 'the', 'one', 'to', 'do', 'your', 'children', 's', 'assignment']"
['-1'],"['iyo', 'tah', 'masih', 'dari', 'mematian', 'dosen', 'nya', 'haha']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'anggaran', 'atk', 'kementerian', 'kata', 'sufmi', 'dasco', 'sebesar', '44', 't', 'rupiah', 'sementara', 'anggaran', 'asn', 'dosen', 'cuma', 'butuh', '28', 't', '…']"
['-1'],"['visualsasi', 'anak', 'smt', 'akhir', 'yg', 'bolak', 'balik', 'revisi', 'dan', 'nunggu', 'acc', 'dosen']"
['0'],"['anggaran', 'atk', 'kementerian', 'kata', 'sufmi', 'dasco', 'sebesar', '44', 't', 'rupiah', 'sementara', 'anggaran', 'asn', 'dosen', 'cuma', 'butuh', '28', 't', 'kebijakan', 'anggaran', 'dan', 'administrasi', 'negara', 'perlu', 'keberpihakan', 'dan', 'kerja', 'cepat']"
['-1'],"['rt', 'dosen', 'kontol', 'masih', 'muda', 'maunya', 'dipanggil', 'mas', 'tapi', 'kelakuan', 'melebihi', 'boomer', 'boomer', 'aja', 'yg', 'gila', 'hormat…']"
['0'],"['rt', 'japanese', 'kids', 'doing', 'their', 'assignment']"
['-1'],"['cm', 'bisa', 'elus', 'dada', 'kl', 'ketemu', 'dosen', 'yg', 'ngerasa', 'hanya', 'beliau', 'yg', 'bener', 'ngasih', 'kesempatan', 'orang', 'buat', 'ngomong', 'aja', 'enggak', 'dasar', 'luhhh', 'masih', 'tahun', 'baru', 'udah', 'zolim', 'aja', 'sm', 'orang']"
['1'],"['rt', 'ralph', 'lauren', 'understood', 'the', 'assignment', 'squirrel', 'in', 'sweater', '=', 'perfection']"
['0'],"['he', 'dosen', 't', 'come', 'back', 'to', 'me', 'yet', '_']"
['0'],"['rt', 'happy', 'new', 'year', 'lt', 'reed', 's', 'undercover', 'assignment', 'potentially', 'becomes', 'a', 'bit', 'more', 'literal', 'during', 'the', 'winter', 'celebration', 'in', 'the', 'l…']"
['0'],"['rt', 'your', 'assignment', 'for', 'today']"
['0'],"['rt', '100', 'years', 'assignment', 'for', 'tife', 'enter', 'your', 'dad', 's', 'private', 'jet']"
['0'],"['rt', 'the', 'concept', 'is', 'god', 'vogue', 'kr', 'understood', 'the', 'assignment']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['-1'],"['mhn', 'diupayakan', 'utk', 'adanya', 'ruang', 'aman', 'bagi', 'mahasiswa', 'dan', 'dosen', 'krn', 'banyak', 'sekali', 'diskriminasi', 'di', 'kampus', 'trima', 'ksh']"
['0'],"['dosen', 'kan', 'bukan', 'penyumbang', 'pnbp']"
['0'],"['rt', 'markhyuck', 'short', 'au', 'dijodohin', 'sama', 'dosen', 'galak', '45']"
['1'],"['rt', 'chelsea', 'understanding', 'the', 'assignment']"
['0'],"['rt', '5pm', 'pablo', '-', 'ginagawa', 'pati', 'assignment', 'ng', 'iba', 'kasi', 'bored', 'siya']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'did', 'the', 'assignment']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['0'],"['best', 'decision', 'smt', '5', 'memilih', 'bu', 'rina', 'sbg', 'dosen', 'referat', 'sy']"
['-1'],"['rt', 'dear', 'teman2', 'dosen', 'please', 'jangan', 'gini', 'dong', 'ikutan', 'malu', 'padahal', 'nggak', 'pernah']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['-1'],"['dosen', 'yg', 'membalas', 'bukan', 'dari', 'jalur', 'pendidikan', 'jadi', 'pola', 'pandang', 'dan', 'pokok', 'pikiran', 'tdk', 'akan', 'sama', 'ibarat', 'tukang', 'arang', 'dengan', 'jasa', 'loundri', 'tujuan', 'sama2', 'menghasilkan', 'uang', 'prosesnya', 'beda', 'satu', 'dgn', 'menghitamkan', 'dan', 'satu', 'memutihkan', 'takkan', 'ada', 'titik', 'temu']"
['0'],"['rt', 'he', 'told', 'us', 'to', 'abuse', 'him', 'did', 'we', 'complete', 'the', 'assignment']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['nios', 'tma', 'handwritten', 'assignment', 'file', '|', 'political', 'science', '317', '|', 'nios', 't', 'via']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['joki', 'tugas', 'by', 'harsa', 'tugas', 'sd/smp/sma', 'tugas', 'kuliah', 'bidang', 'farmasi', 'laporan', 'praktikum', 'jurnal', 'praktikum', 'etc']"
['0'],"['every', 'friendship', 'has', 'its', 'own', 'assignment']"
['0'],"['streamline', 'assignment', 'creation', 'and', 'management', 'with', 'eprolms']"
['0'],"['rt', 'if', 'vogue', 'knows', 'the', 'assignment', 'then', 'ellemen', 'understands', 'the', 'situation']"
['0'],"['halo', 'teman', 'teman', 'spesial', 'tahun', 'baru', 'ada', 'harga', 'diskon', 'akun', 'turnitin', 'nih', 'sekitar', '100+', 'assignment', 'yang', 'bisa', 'di', 'resubmit']"
['0'],"['california', 'school', 'crosses', 'the', 'line', 'with', 'bizarre', '“coming', 'out”', 'assignment']"
['0'],"['rt', 'japanese', 'kids', 'doing', 'their', 'assignment']"
['0'],"['when', 'abdulrahman', 'abdulrazaq', 'moves', 'opposition', 'and', 'blind', 'critics', 'must', 'get', 'busy', 'it’s', 'a', 'compulsory', 'assignment']"
['0'],"['rt', 'me', 'when', 'i', 'have', 'the', 'randomest', 'playlist', 'when', 'doing', 'my', 'assignment']"
['-1'],"['dosen', 'ngomong', 'gini', 'aku', 'bingung', 'jawabny', 'gmn']"
['0'],"['rt', 'there', 's', 'always', 'one', 'on', 'a', 'group', 'assignment', 'isn', 't', 'there']"
['0'],"['ngechat', 'pak', 'rw', 'perkenalannya', 'udah', 'kayak', 'mahasiswa', 'ke', 'dosen', 'aja', 'bjir', 'aku']"
['1'],"['dosen', 'kamuu', 'baik', 'bangetttt', 'sumpah']"
