sentimen, Tweet
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['duh', 'dsn', 'killer', 'banget', 'deg-degan', 'masuk', 'kelas']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['-1'],"['duh', 'dsn', 'killer', 'banget', 'deg-degan', 'masuk', 'kelas']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'dsn', 'killer', 'banget', 'deg-degan', 'masuk', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'dsn', 'killer', 'banget', 'deg-degan', 'masuk', 'kelas']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
